Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)	5/109	4.800042e-03	6.806989e-02	0	0	4.856016e+00	2.592690e+01	NGFR;GSN;DAPK1;S100A9;HSPD1
GO_Biological_Process_2023	Negative Regulation Of Cell Differentiation (GO:0045596)	7/207	4.900880e-03	6.895691e-02	0	0	3.554404e+00	1.890353e+01	BMP4;EPHA4;SFRP2;JAG1;EFEMP1;TNFAIP6;RORA
GO_Biological_Process_2023	Positive Regulation Of Cytokine Production (GO:0001819)	9/320	5.044036e-03	6.913812e-02	0	0	2.952829e+00	1.561913e+01	C3;IL33;PNP;ANXA1;TYROBP;RORA;CCL19;AGT;HSPD1
GO_Biological_Process_2023	Phagocytosis (GO:0006909)	4/69	5.054748e-03	6.913812e-02	0	0	6.196232e+00	3.276213e+01	ANXA1;TYROBP;GSN;GAS6
GO_Biological_Process_2023	Endoderm Formation (GO:0001706)	3/35	5.094588e-03	6.913812e-02	0	0	9.407360e+00	4.966688e+01	DUSP4;COL12A1;COL8A1
GO_Biological_Process_2023	Cellular Response To Fluid Shear Stress (GO:0071498)	2/11	5.157021e-03	6.913812e-02	0	0	2.221212e+01	1.170000e+02	KLF4;KLF2
GO_Biological_Process_2023	Macrophage Activation Involved In Immune Response (GO:0002281)	2/11	5.157021e-03	6.913812e-02	0	0	2.221212e+01	1.170000e+02	MYO1C;TYROBP
GO_Biological_Process_2023	Negative Regulation Of Leukocyte Apoptotic Process (GO:2000107)	2/11	5.157021e-03	6.913812e-02	0	0	2.221212e+01	1.170000e+02	CCL19;GAS6
GO_Biological_Process_2023	Negative Regulation Of Inflammatory Response (GO:0050728)	5/111	5.182480e-03	6.913812e-02	0	0	4.763909e+00	2.506994e+01	IL33;TNFAIP6;RORA;METRNL;KLF4
GO_Biological_Process_2023	Neutrophil Chemotaxis (GO:0030593)	4/70	5.319900e-03	7.044956e-02	0	0	6.102041e+00	3.195212e+01	CCL8;CCL7;CCL19;S100A9
GO_Biological_Process_2023	Negative Regulation Of Defense Response (GO:0031348)	5/112	5.381572e-03	7.074607e-02	0	0	4.719147e+00	2.465648e+01	MYO1C;TNFAIP6;RORA;METRNL;KLF4
GO_Biological_Process_2023	Regulation Of Hydrolase Activity (GO:0051336)	4/71	5.594201e-03	7.170061e-02	0	0	6.010661e+00	3.117144e+01	SCARB2;EPHA4;NTRK2;PLXNB2
GO_Biological_Process_2023	Kidney Development (GO:0001822)	4/71	5.594201e-03	7.170061e-02	0	0	6.010661e+00	3.117144e+01	BMP4;OSR2;CENPF;AGT
GO_Biological_Process_2023	Myeloid Leukocyte Differentiation (GO:0002573)	4/71	5.594201e-03	7.170061e-02	0	0	6.010661e+00	3.117144e+01	BMP4;IL33;TYROBP;CCL19
GO_Biological_Process_2023	Regulation Of Interleukin-6 Production (GO:0032675)	5/114	5.795880e-03	7.170061e-02	0	0	4.632087e+00	2.385806e+01	IL33;TYROBP;ZC3H12A;GAS6;HSPD1
GO_Biological_Process_2023	Cellular Response To Hypoxia (GO:0071456)	4/72	5.877786e-03	7.170061e-02	0	0	5.921969e+00	3.041864e+01	RORA;NDNF;CPEB2;ZFP36L1
GO_Biological_Process_2023	Negative Regulation Of Cell Adhesion (GO:0007162)	4/72	5.877786e-03	7.170061e-02	0	0	5.921969e+00	3.041864e+01	EPHA4;JAG1;PLXNB2;TGFBI
GO_Biological_Process_2023	Aortic Valve Morphogenesis (GO:0003180)	3/37	5.960438e-03	7.170061e-02	0	0	8.853090e+00	4.535094e+01	BMP4;JAG1;NFATC1
GO_Biological_Process_2023	Regulation Of Ossification (GO:0030278)	3/37	5.960438e-03	7.170061e-02	0	0	8.853090e+00	4.535094e+01	BMP4;SOX11;PTN
GO_Biological_Process_2023	Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)	3/37	5.960438e-03	7.170061e-02	0	0	8.853090e+00	4.535094e+01	BMP4;GJA1;TPM1
GO_Biological_Process_2023	Atrial Cardiac Muscle Tissue Development (GO:0003228)	2/12	6.147875e-03	7.170061e-02	0	0	1.998990e+01	1.017815e+02	BMP4;CACNA1G
GO_Biological_Process_2023	Cell Projection Assembly (GO:0030031)	2/12	6.147875e-03	7.170061e-02	0	0	1.998990e+01	1.017815e+02	GSN;PDGFA
GO_Biological_Process_2023	Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904752)	2/12	6.147875e-03	7.170061e-02	0	0	1.998990e+01	1.017815e+02	BMP4;TPM1
GO_Biological_Process_2023	Response To Iron Ion (GO:0010039)	2/12	6.147875e-03	7.170061e-02	0	0	1.998990e+01	1.017815e+02	BCL2;BMP6
GO_Biological_Process_2023	Defense Response To Tumor Cell (GO:0002357)	2/12	6.147875e-03	7.170061e-02	0	0	1.998990e+01	1.017815e+02	DAPK1;KLF4
GO_Biological_Process_2023	Negative Regulation By Host Of Viral Process (GO:0044793)	2/12	6.147875e-03	7.170061e-02	0	0	1.998990e+01	1.017815e+02	CCL8;ZC3H12A
GO_Biological_Process_2023	Negative Regulation Of Complement Activation (GO:0045916)	2/12	6.147875e-03	7.170061e-02	0	0	1.998990e+01	1.017815e+02	SERPING1;CD55
GO_Biological_Process_2023	Positive Regulation Of mRNA Metabolic Process (GO:1903313)	2/12	6.147875e-03	7.170061e-02	0	0	1.998990e+01	1.017815e+02	ZC3H12A;ZC3HAV1
GO_Biological_Process_2023	Cellular Response To Decreased Oxygen Levels (GO:0036294)	4/73	6.170791e-03	7.170061e-02	0	0	5.835847e+00	2.969237e+01	RORA;NDNF;CPEB2;ZFP36L1
GO_Biological_Process_2023	Response To Transforming Growth Factor Beta (GO:0071559)	3/38	6.424287e-03	7.369517e-02	0	0	8.599710e+00	4.340849e+01	CLEC3B;RUNX3;ZFP36L1
GO_Biological_Process_2023	Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098)	3/38	6.424287e-03	7.369517e-02	0	0	8.599710e+00	4.340849e+01	EPHA4;GAS6;AGT
GO_Biological_Process_2023	Negative Regulation Of Neuron Apoptotic Process (GO:0043524)	4/74	6.473348e-03	7.378797e-02	0	0	5.752187e+00	2.899138e+01	NTRK2;BCL2;NDNF;CRLF1
GO_Biological_Process_2023	Cellular Response To Tumor Necrosis Factor (GO:0071356)	5/119	6.929168e-03	7.831205e-02	0	0	4.427800e+00	2.201509e+01	CCL8;CCL7;ZC3H12A;CCL19;ZFP36L1
GO_Biological_Process_2023	Negative Regulation Of DNA-templated Transcription (GO:0045892)	19/1025	7.205754e-03	7.831205e-02	0	0	1.961084e+00	9.673785e+00	IL33;OSR2;NSMCE3;SOX11;KLF4;RUNX3;BMP6;KLF2;BMP4;CENPF;SFRP2;CCND1;CREB3L1;FOSB;MAFK;GAS6;RREB1;CRYAB;ATF3
GO_Biological_Process_2023	Regulation Of Vasculogenesis (GO:2001212)	2/13	7.218101e-03	7.831205e-02	0	0	1.817172e+01	8.960771e+01	TMEM100;CD34
GO_Biological_Process_2023	Endothelial Cell Differentiation (GO:0045446)	2/13	7.218101e-03	7.831205e-02	0	0	1.817172e+01	8.960771e+01	JAG1;SCUBE1
GO_Biological_Process_2023	Positive Regulation Of Alpha-Beta T Cell Differentiation (GO:0046638)	2/13	7.218101e-03	7.831205e-02	0	0	1.817172e+01	8.960771e+01	PNP;RUNX3
GO_Biological_Process_2023	Positive Regulation Of Brown Fat Cell Differentiation (GO:0090336)	2/13	7.218101e-03	7.831205e-02	0	0	1.817172e+01	8.960771e+01	METRNL;RREB1
GO_Biological_Process_2023	Positive Regulation Of Glycogen Biosynthetic Process (GO:0045725)	2/13	7.218101e-03	7.831205e-02	0	0	1.817172e+01	8.960771e+01	IRS2;SORBS1
GO_Biological_Process_2023	Positive Regulation Of Glycoprotein Biosynthetic Process (GO:0010560)	2/13	7.218101e-03	7.831205e-02	0	0	1.817172e+01	8.960771e+01	IL33;CCL19
GO_Biological_Process_2023	Aortic Valve Development (GO:0003176)	3/40	7.415022e-03	7.928261e-02	0	0	8.134038e+00	3.989133e+01	BMP4;JAG1;NFATC1
GO_Biological_Process_2023	Negative Regulation Of Cell-Cell Adhesion (GO:0022408)	3/40	7.415022e-03	7.928261e-02	0	0	8.134038e+00	3.989133e+01	JAG1;KLF4;BMP6
GO_Biological_Process_2023	Neutrophil Migration (GO:1990266)	4/77	7.439623e-03	7.928261e-02	0	0	5.514957e+00	2.702844e+01	CCL8;CCL7;CCL19;S100A9
GO_Biological_Process_2023	Positive Regulation Of Protein Modification Process (GO:0031401)	7/225	7.632635e-03	8.086103e-02	0	0	3.257927e+00	1.588344e+01	C3;BMP4;NTRK2;CCND1;RARRES2;CAMTA1;GAS6
GO_Biological_Process_2023	Generation Of Neurons (GO:0048699)	6/172	7.768633e-03	8.182051e-02	0	0	3.658055e+00	1.776959e+01	NTRK2;IRX5;PLXNB2;SOX11;NDNF;RUNX3
GO_Biological_Process_2023	Lymphocyte Migration (GO:0072676)	3/41	7.942344e-03	8.271388e-02	0	0	7.919583e+00	3.829552e+01	CCL8;CCL7;CCL19
GO_Biological_Process_2023	Response To Insulin (GO:0032868)	4/79	8.133898e-03	8.271388e-02	0	0	5.367347e+00	2.582614e+01	IRS2;SORBS1;CPEB2;ZFP36L1
GO_Biological_Process_2023	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	6/174	8.200739e-03	8.271388e-02	0	0	3.614138e+00	1.736063e+01	DDAH1;PLXNB2;IRS2;SORBS1;KLF4;KLF2
GO_Biological_Process_2023	Positive Regulation Of Defense Response (GO:0031349)	5/124	8.209060e-03	8.271388e-02	0	0	4.240681e+00	2.036594e+01	IL33;MYO1C;S100A9;GPSM3;AGT
GO_Biological_Process_2023	Regulation Of Non-Canonical Wnt Signaling Pathway (GO:2000050)	2/14	8.366027e-03	8.271388e-02	0	0	1.665657e+01	7.967795e+01	SFRP4;DAAM2
GO_Biological_Process_2023	Bone Morphogenesis (GO:0060349)	2/14	8.366027e-03	8.271388e-02	0	0	1.665657e+01	7.967795e+01	OSR2;SFRP4
GO_Biological_Process_2023	Centromere Complex Assembly (GO:0034508)	2/14	8.366027e-03	8.271388e-02	0	0	1.665657e+01	7.967795e+01	CENPF;CENPW
GO_Biological_Process_2023	Establishment Of Chromosome Localization (GO:0051303)	2/14	8.366027e-03	8.271388e-02	0	0	1.665657e+01	7.967795e+01	CENPF;GEM
GO_Biological_Process_2023	Negative Regulation Of Smooth Muscle Cell Migration (GO:0014912)	2/14	8.366027e-03	8.271388e-02	0	0	1.665657e+01	7.967795e+01	BMP4;TPM1
GO_Biological_Process_2023	Positive Regulation Of Glycogen Metabolic Process (GO:0070875)	2/14	8.366027e-03	8.271388e-02	0	0	1.665657e+01	7.967795e+01	IRS2;SORBS1
GO_Biological_Process_2023	Keratinocyte Differentiation (GO:0030216)	3/42	8.491235e-03	8.271388e-02	0	0	7.716127e+00	3.679605e+01	ANXA1;JAG1;TXNIP
GO_Biological_Process_2023	Monocyte Chemotaxis (GO:0002548)	3/42	8.491235e-03	8.271388e-02	0	0	7.716127e+00	3.679605e+01	CCL8;CCL7;CCL19
GO_Biological_Process_2023	Regulation Of Axonogenesis (GO:0050770)	3/42	8.491235e-03	8.271388e-02	0	0	7.716127e+00	3.679605e+01	EPHA4;NTRK2;PLXNB2
GO_Biological_Process_2023	Response To Type II Interferon (GO:0034341)	4/80	8.496429e-03	8.271388e-02	0	0	5.296455e+00	2.525408e+01	CCL8;CCL7;DAPK1;CCL19
GO_Biological_Process_2023	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	5/126	8.764061e-03	8.486062e-02	0	0	4.170163e+00	1.975446e+01	MYO1C;MBD1;ZC3H12A;ANK3;GAS6
GO_Biological_Process_2023	Cellular Response To Interleukin-1 (GO:0071347)	4/81	8.869378e-03	8.542112e-02	0	0	5.227405e+00	2.470028e+01	CCL8;CCL7;ZC3H12A;CCL19
GO_Biological_Process_2023	Regulation Of Tumor Necrosis Factor Production (GO:0032680)	5/127	9.051064e-03	8.544739e-02	0	0	4.135771e+00	1.945828e+01	IL33;TYROBP;ZC3H12A;CCL19;GAS6
GO_Biological_Process_2023	Response To Amyloid-Beta (GO:1904645)	3/43	9.061883e-03	8.544739e-02	0	0	7.522843e+00	3.538503e+01	EPHA4;NGFR;GJA1
GO_Biological_Process_2023	Skeletal System Morphogenesis (GO:0048705)	3/43	9.061883e-03	8.544739e-02	0	0	7.522843e+00	3.538503e+01	OSR2;SFRP4;SOX11
GO_Biological_Process_2023	Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260)	3/43	9.061883e-03	8.544739e-02	0	0	7.522843e+00	3.538503e+01	C3;SFRP4;CCL19
GO_Biological_Process_2023	Negative Regulation Of Cytokine Production (GO:0001818)	6/178	9.116387e-03	8.551361e-02	0	0	3.529369e+00	1.657985e+01	TYROBP;ANXA1;ZC3H12A;GAS6;KLF4;CD34
GO_Biological_Process_2023	Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374)	6/179	9.356274e-03	8.565360e-02	0	0	3.508790e+00	1.639204e+01	NTRK2;CCL8;CCL7;PDGFA;CCL19;GAS6
GO_Biological_Process_2023	3'-UTR-mediated mRNA Destabilization (GO:0061158)	2/15	9.590008e-03	8.565360e-02	0	0	1.537451e+01	7.144588e+01	ZC3H12A;ZFP36L1
GO_Biological_Process_2023	Cellular Response To Corticosteroid Stimulus (GO:0071384)	2/15	9.590008e-03	8.565360e-02	0	0	1.537451e+01	7.144588e+01	ANXA1;ZFP36L1
GO_Biological_Process_2023	Glutamine Family Amino Acid Catabolic Process (GO:0009065)	2/15	9.590008e-03	8.565360e-02	0	0	1.537451e+01	7.144588e+01	DDAH1;GLUL
GO_Biological_Process_2023	Positive Regulation Of Collagen Biosynthetic Process (GO:0032967)	2/15	9.590008e-03	8.565360e-02	0	0	1.537451e+01	7.144588e+01	BMP4;CREB3L1
GO_Biological_Process_2023	Regulation Of Carbohydrate Metabolic Process (GO:0006109)	2/15	9.590008e-03	8.565360e-02	0	0	1.537451e+01	7.144588e+01	SCARB2;RORA
GO_Biological_Process_2023	Extracellular Matrix Disassembly (GO:0022617)	3/44	9.654459e-03	8.565360e-02	0	0	7.338987e+00	3.405536e+01	ADAMTS5;GSN;MMP19
GO_Biological_Process_2023	Positive Regulation Of Biosynthetic Process (GO:0009891)	3/44	9.654459e-03	8.565360e-02	0	0	7.338987e+00	3.405536e+01	BMP4;CREB3L1;SORBS1
GO_Biological_Process_2023	Positive Regulation Of Chemotaxis (GO:0050921)	3/44	9.654459e-03	8.565360e-02	0	0	7.338987e+00	3.405536e+01	RARRES2;PTN;CCL19
GO_Biological_Process_2023	Positive Regulation Of Osteoblast Differentiation (GO:0045669)	3/44	9.654459e-03	8.565360e-02	0	0	7.338987e+00	3.405536e+01	BMP4;SOX11;BMP6
GO_Biological_Process_2023	Regulation Of B Cell Proliferation (GO:0030888)	3/44	9.654459e-03	8.565360e-02	0	0	7.338987e+00	3.405536e+01	TYROBP;BCL2;IRS2
GO_Biological_Process_2023	Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	5/130	9.950895e-03	8.785080e-02	0	0	4.035897e+00	1.860586e+01	BMP4;TMEM100;BMP3;LTBP2;BMP6
GO_Biological_Process_2023	Positive Regulation Of mRNA Catabolic Process (GO:0061014)	3/45	1.026913e-02	9.021802e-02	0	0	7.163887e+00	3.280067e+01	ZC3H12A;ZC3HAV1;ZFP36L1
GO_Biological_Process_2023	Regulation Of Osteoblast Differentiation (GO:0045667)	4/85	1.046762e-02	9.135703e-02	0	0	4.968254e+00	2.265260e+01	BMP4;TNFAIP6;SOX11;BMP6
GO_Biological_Process_2023	Cell Surface Receptor Signaling Pathway Involved In Heart Development (GO:0061311)	2/16	1.088843e-02	9.135703e-02	0	0	1.427561e+01	6.452656e+01	BMP4;JAG1
GO_Biological_Process_2023	Chondroitin Sulfate Metabolic Process (GO:0030204)	2/16	1.088843e-02	9.135703e-02	0	0	1.427561e+01	6.452656e+01	UGDH;NDNF
GO_Biological_Process_2023	Negative Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046426)	2/16	1.088843e-02	9.135703e-02	0	0	1.427561e+01	6.452656e+01	SOCS3;PARP14
GO_Biological_Process_2023	Nuclear Chromosome Segregation (GO:0098813)	2/16	1.088843e-02	9.135703e-02	0	0	1.427561e+01	6.452656e+01	CENPF;GEM
GO_Biological_Process_2023	Nuclear Migration (GO:0007097)	2/16	1.088843e-02	9.135703e-02	0	0	1.427561e+01	6.452656e+01	MBD1;LMNB1
GO_Biological_Process_2023	Positive Regulation Of Collagen Metabolic Process (GO:0010714)	2/16	1.088843e-02	9.135703e-02	0	0	1.427561e+01	6.452656e+01	BMP4;CREB3L1
GO_Biological_Process_2023	Negative Regulation Of Angiogenesis (GO:0016525)	4/86	1.089434e-02	9.135703e-02	0	0	4.907417e+00	2.217913e+01	CREB3L1;ISM1;KLF4;KLF2
GO_Biological_Process_2023	Regulation Of mRNA Catabolic Process (GO:0061013)	3/46	1.090603e-02	9.135703e-02	0	0	6.996931e+00	3.161521e+01	ZC3H12A;ZC3HAV1;ZFP36L1
GO_Biological_Process_2023	Cellular Component Disassembly (GO:0022411)	3/46	1.090603e-02	9.135703e-02	0	0	6.996931e+00	3.161521e+01	ADAMTS5;GSN;MMP19
GO_Biological_Process_2023	Negative Regulation Of Neuron Death (GO:1901215)	4/88	1.178109e-02	9.726734e-02	0	0	4.790087e+00	2.127402e+01	NTRK2;BCL2;NDNF;CRLF1
GO_Biological_Process_2023	Positive Regulation Of Cell Adhesion (GO:0045785)	4/88	1.178109e-02	9.726734e-02	0	0	4.790087e+00	2.127402e+01	EPHA4;SFRP2;TPM1;NDNF
GO_Biological_Process_2023	Cellular Response To Peptide Hormone Stimulus (GO:0071375)	4/89	1.224132e-02	9.726734e-02	0	0	4.733493e+00	2.084128e+01	IRS2;SORBS1;CPEB2;ZFP36L1
GO_Biological_Process_2023	Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379)	3/48	1.224710e-02	9.726734e-02	0	0	6.685279e+00	2.943172e+01	TYROBP;ZC3H12A;AGT
GO_Biological_Process_2023	Mesenchyme Development (GO:0060485)	2/17	1.225968e-02	9.726734e-02	0	0	1.332323e+01	5.864140e+01	BMP4;SFRP2
GO_Biological_Process_2023	Myeloid Cell Activation Involved In Immune Response (GO:0002275)	2/17	1.225968e-02	9.726734e-02	0	0	1.332323e+01	5.864140e+01	MYO1C;TYROBP
GO_Biological_Process_2023	Negative Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706)	2/17	1.225968e-02	9.726734e-02	0	0	1.332323e+01	5.864140e+01	BMP4;TPM1
GO_Biological_Process_2023	Positive Regulation Of SMAD Protein Signal Transduction (GO:0060391)	2/17	1.225968e-02	9.726734e-02	0	0	1.332323e+01	5.864140e+01	BMP4;BMP6
GO_Biological_Process_2023	Positive Regulation Of Macrophage Activation (GO:0043032)	2/17	1.225968e-02	9.726734e-02	0	0	1.332323e+01	5.864140e+01	IL33;HSPD1
GO_Biological_Process_2023	Positive Regulation Of Stem Cell Differentiation (GO:2000738)	2/17	1.225968e-02	9.726734e-02	0	0	1.332323e+01	5.864140e+01	LTBP2;PTN
GO_Biological_Process_2023	Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0036003)	2/17	1.225968e-02	9.726734e-02	0	0	1.332323e+01	5.864140e+01	CREB3L1;KLF2
GO_Biological_Process_2023	Regulation Of Brown Fat Cell Differentiation (GO:0090335)	2/17	1.225968e-02	9.726734e-02	0	0	1.332323e+01	5.864140e+01	METRNL;RREB1
GO_Biological_Process_2023	Positive Regulation Of miRNA Metabolic Process (GO:2000630)	3/49	1.295150e-02	1.018587e-01	0	0	6.539616e+00	2.842473e+01	NGFR;ZC3H12A;KLF4
GO_Biological_Process_2023	Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862)	3/49	1.295150e-02	1.018587e-01	0	0	6.539616e+00	2.842473e+01	BMP4;BMP3;BMP6
GO_Biological_Process_2023	Regulation Of Epithelial Cell Migration (GO:0010632)	3/50	1.367863e-02	1.045664e-01	0	0	6.400151e+00	2.746894e+01	PTN;GLUL;RREB1
GO_Biological_Process_2023	Regulation Of Collagen Biosynthetic Process (GO:0032965)	2/18	1.370220e-02	1.045664e-01	0	0	1.248990e+01	5.358415e+01	BMP4;CREB3L1
GO_Biological_Process_2023	Regulation Of Oligodendrocyte Differentiation (GO:0048713)	2/18	1.370220e-02	1.045664e-01	0	0	1.248990e+01	5.358415e+01	DAAM2;PTN
GO_Biological_Process_2023	Cardiac Muscle Cell Contraction (GO:0086003)	2/18	1.370220e-02	1.045664e-01	0	0	1.248990e+01	5.358415e+01	GSN;CACNA1G
GO_Biological_Process_2023	Endothelial Cell Proliferation (GO:0001935)	2/18	1.370220e-02	1.045664e-01	0	0	1.248990e+01	5.358415e+01	BMP4;CD34
GO_Biological_Process_2023	Nitric Oxide Mediated Signal Transduction (GO:0007263)	2/18	1.370220e-02	1.045664e-01	0	0	1.248990e+01	5.358415e+01	DDAH1;NDNF
GO_Biological_Process_2023	Positive Regulation Of Natural Killer Cell Activation (GO:0032816)	2/18	1.370220e-02	1.045664e-01	0	0	1.248990e+01	5.358415e+01	TYROBP;GAS6
GO_Biological_Process_2023	Negative Regulation Of Cell Population Proliferation (GO:0008285)	9/379	1.431737e-02	1.088000e-01	0	0	2.474459e+00	1.050725e+01	BMP4;SFRP4;CGREF1;SFRP2;MYO1C;DDAH1;ADAMTS1;SOX11;RUNX3
GO_Biological_Process_2023	SMAD Protein Signal Transduction (GO:0060395)	3/51	1.442857e-02	1.091843e-01	0	0	6.266497e+00	2.656083e+01	BMP4;BMP3;BMP6
GO_Biological_Process_2023	Cytokine-Mediated Signaling Pathway (GO:0019221)	7/257	1.504965e-02	1.107075e-01	0	0	2.836269e+00	1.190212e+01	GHR;IL33;CCL8;CCL7;CCL19;PRLR;CRLF1
GO_Biological_Process_2023	Regulation Of Protein Localization To Nucleus (GO:1900180)	3/52	1.520142e-02	1.107075e-01	0	0	6.138299e+00	2.569717e+01	BMP4;NGFR;GLUL
GO_Biological_Process_2023	Negative Regulation Of Response To Stimulus (GO:0048585)	3/52	1.520142e-02	1.107075e-01	0	0	6.138299e+00	2.569717e+01	EPHA4;DDAH1;KLF4
GO_Biological_Process_2023	Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090287)	2/19	1.521445e-02	1.107075e-01	0	0	1.175460e+01	4.919901e+01	SFRP4;PCSK6
GO_Biological_Process_2023	Chondroitin Sulfate Proteoglycan Biosynthetic Process (GO:0050650)	2/19	1.521445e-02	1.107075e-01	0	0	1.175460e+01	4.919901e+01	UGDH;CHPF
GO_Biological_Process_2023	Embryonic Digestive Tract Development (GO:0048566)	2/19	1.521445e-02	1.107075e-01	0	0	1.175460e+01	4.919901e+01	RARRES2;SOX11
GO_Biological_Process_2023	Eye Morphogenesis (GO:0048592)	2/19	1.521445e-02	1.107075e-01	0	0	1.175460e+01	4.919901e+01	EFEMP1;FBN1
GO_Biological_Process_2023	Neuron Apoptotic Process (GO:0051402)	2/19	1.521445e-02	1.107075e-01	0	0	1.175460e+01	4.919901e+01	NGFR;BCL2
GO_Biological_Process_2023	Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635)	2/19	1.521445e-02	1.107075e-01	0	0	1.175460e+01	4.919901e+01	PNP;CD55
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Migration (GO:0010634)	4/95	1.524457e-02	1.107075e-01	0	0	4.420049e+00	1.849142e+01	BMP4;ZC3H12A;RREB1;AGT
GO_Biological_Process_2023	Cell Projection Organization (GO:0030030)	2/20	1.679489e-02	1.184704e-01	0	0	1.110101e+01	4.536628e+01	GSN;PDGFA
GO_Biological_Process_2023	Response To Fibroblast Growth Factor (GO:0071774)	2/20	1.679489e-02	1.184704e-01	0	0	1.110101e+01	4.536628e+01	NDNF;ZFP36L1
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Activation (GO:0002696)	2/20	1.679489e-02	1.184704e-01	0	0	1.110101e+01	4.536628e+01	IL33;HSPD1
GO_Biological_Process_2023	Positive Regulation Of Lipid Storage (GO:0010884)	2/20	1.679489e-02	1.184704e-01	0	0	1.110101e+01	4.536628e+01	C3;ZC3H12A
GO_Biological_Process_2023	Regulation Of Lipid Metabolic Process (GO:0019216)	3/54	1.681610e-02	1.184704e-01	0	0	5.896984e+00	2.409165e+01	RARRES2;IRS2;RORA
GO_Biological_Process_2023	Epidermal Cell Differentiation (GO:0009913)	3/54	1.681610e-02	1.184704e-01	0	0	5.896984e+00	2.409165e+01	ANXA1;JAG1;TXNIP
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Chemotaxis (GO:0002690)	3/54	1.681610e-02	1.184704e-01	0	0	5.896984e+00	2.409165e+01	RARRES2;PTN;GAS6
GO_Biological_Process_2023	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	11/525	1.687898e-02	1.184704e-01	0	0	2.183785e+00	8.913526e+00	BMP4;NTRK2;GJA1;MYO1C;PDGFA;SOX11;CCL19;GAS6;S100A9;AGT;BMP6
GO_Biological_Process_2023	Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162)	4/98	1.690555e-02	1.184704e-01	0	0	4.278333e+00	1.745608e+01	GJA1;GATM;FABP5;PRLR
GO_Biological_Process_2023	Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531)	3/55	1.765806e-02	1.232642e-01	0	0	5.783288e+00	2.334460e+01	GHR;PARP14;CRLF1
GO_Biological_Process_2023	Positive Regulation Of Signal Transduction (GO:0009967)	7/266	1.783526e-02	1.240205e-01	0	0	2.736451e+00	1.101854e+01	C3;JAG1;MYO1C;SORBS1;GAS6;BMP6;KLF2
GO_Biological_Process_2023	Negative Regulation Of Signal Transduction (GO:0009968)	7/267	1.816573e-02	1.258326e-01	0	0	2.725787e+00	1.092555e+01	SFRP4;SFRP2;GRB14;CREB3L1;BCL2;AGT;NKD2
GO_Biological_Process_2023	Regulation Of Lipid Storage (GO:0010883)	2/21	1.844202e-02	1.262893e-01	0	0	1.051621e+01	4.199254e+01	C3;ZC3H12A
GO_Biological_Process_2023	Endocardial Cushion Morphogenesis (GO:0003203)	2/21	1.844202e-02	1.262893e-01	0	0	1.051621e+01	4.199254e+01	BMP4;ADAMTS5
GO_Biological_Process_2023	Negative Regulation Of Osteoclast Differentiation (GO:0045671)	2/21	1.844202e-02	1.262893e-01	0	0	1.051621e+01	4.199254e+01	TNFAIP6;FBN1
GO_Biological_Process_2023	Positive Regulation Of Apoptotic Process (GO:0043065)	7/270	1.918299e-02	1.308658e-01	0	0	2.694281e+00	1.065246e+01	BMP4;SFRP4;SFRP2;DAPK1;ZC3H12A;BCL2;HSPD1
GO_Biological_Process_2023	Chemokine-Mediated Signaling Pathway (GO:0070098)	3/57	1.941144e-02	1.319246e-01	0	0	5.568528e+00	2.195054e+01	CCL8;CCL7;CCL19
GO_Biological_Process_2023	Dendritic Cell Differentiation (GO:0097028)	2/22	2.015438e-02	1.359477e-01	0	0	9.989899e+00	3.900390e+01	CCL19;GAS6
GO_Biological_Process_2023	Regulation Of Catabolic Process (GO:0009894)	2/22	2.015438e-02	1.359477e-01	0	0	9.989899e+00	3.900390e+01	SCARB2;RARRES2
GO_Biological_Process_2023	Renal System Development (GO:0072001)	3/58	2.032293e-02	1.365731e-01	0	0	5.467005e+00	2.129948e+01	BMP4;CENPF;AGT
