Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)	3/207	2.579332e-01	3.585750e-01	0	0	1.728249e+00	2.341872e+00	SFRP4;CDK14;DACT1
GO_Biological_Process_2023	Regulation Of Cellular Senescence (GO:2000772)	1/35	2.584601e-01	3.585750e-01	0	0	3.445179e+00	4.661376e+00	NEK6
GO_Biological_Process_2023	Action Potential (GO:0001508)	1/35	2.584601e-01	3.585750e-01	0	0	3.445179e+00	4.661376e+00	KCNE4
GO_Biological_Process_2023	Cellular Response To Amino Acid Stimulus (GO:0071230)	1/35	2.584601e-01	3.585750e-01	0	0	3.445179e+00	4.661376e+00	LAMTOR5
GO_Biological_Process_2023	Platelet Aggregation (GO:0070527)	1/35	2.584601e-01	3.585750e-01	0	0	3.445179e+00	4.661376e+00	ITGB3
GO_Biological_Process_2023	Regulation Of Axon Extension (GO:0030516)	1/35	2.584601e-01	3.585750e-01	0	0	3.445179e+00	4.661376e+00	MT3
GO_Biological_Process_2023	Negative Regulation Of Cell Cycle G1/S Phase Transition (GO:1902807)	1/35	2.584601e-01	3.585750e-01	0	0	3.445179e+00	4.661376e+00	DACT1
GO_Biological_Process_2023	Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	2/117	2.621900e-01	3.633907e-01	0	0	2.040890e+00	2.732111e+00	CD274;CCR5
GO_Biological_Process_2023	Regulation Of Intracellular Protein Transport (GO:0033157)	1/36	2.647742e-01	3.648116e-01	0	0	3.346577e+00	4.447191e+00	LCP1
GO_Biological_Process_2023	Neural Crest Cell Migration (GO:0001755)	1/36	2.647742e-01	3.648116e-01	0	0	3.346577e+00	4.447191e+00	FN1
GO_Biological_Process_2023	Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799)	1/36	2.647742e-01	3.648116e-01	0	0	3.346577e+00	4.447191e+00	CHI3L1
GO_Biological_Process_2023	Positive Regulation Of Myeloid Cell Differentiation (GO:0045639)	1/36	2.647742e-01	3.648116e-01	0	0	3.346577e+00	4.447191e+00	NCKAP1L
GO_Biological_Process_2023	Regulation Of T Cell Mediated Cytotoxicity (GO:0001914)	1/36	2.647742e-01	3.648116e-01	0	0	3.346577e+00	4.447191e+00	PTPRC
GO_Biological_Process_2023	Negative Regulation Of T Cell Proliferation (GO:0042130)	1/36	2.647742e-01	3.648116e-01	0	0	3.346577e+00	4.447191e+00	CD274
GO_Biological_Process_2023	Positive Regulation Of Cell Projection Organization (GO:0031346)	2/118	2.653395e-01	3.652320e-01	0	0	2.023194e+00	2.684262e+00	PLXND1;ARSB
GO_Biological_Process_2023	Regulation Of Protein Kinase Activity (GO:0045859)	2/119	2.684891e-01	3.688441e-01	0	0	2.005800e+00	2.637516e+00	PTPRC;LCP2
GO_Biological_Process_2023	Regulation Of Protein-Containing Complex Assembly (GO:0043254)	2/119	2.684891e-01	3.688441e-01	0	0	2.005800e+00	2.637516e+00	CDH5;SYK
GO_Biological_Process_2023	Negative Regulation Of Endothelial Cell Proliferation (GO:0001937)	1/37	2.710349e-01	3.701683e-01	0	0	3.253452e+00	4.247406e+00	SULF1
GO_Biological_Process_2023	Regulation Of p38MAPK Cascade (GO:1900744)	1/37	2.710349e-01	3.701683e-01	0	0	3.253452e+00	4.247406e+00	SPI1
GO_Biological_Process_2023	Positive Regulation Of Immune Effector Process (GO:0002699)	1/37	2.710349e-01	3.701683e-01	0	0	3.253452e+00	4.247406e+00	PTPRC
GO_Biological_Process_2023	Type I Interferon-Mediated Signaling Pathway (GO:0060337)	1/37	2.710349e-01	3.701683e-01	0	0	3.253452e+00	4.247406e+00	IFITM3
GO_Biological_Process_2023	Positive Regulation Of Signaling (GO:0023056)	1/37	2.710349e-01	3.701683e-01	0	0	3.253452e+00	4.247406e+00	NMB
GO_Biological_Process_2023	Mitochondrion Disassembly (GO:0061726)	1/37	2.710349e-01	3.701683e-01	0	0	3.253452e+00	4.247406e+00	SNX7
GO_Biological_Process_2023	Regulation Of Intracellular Transport (GO:0032386)	1/38	2.772426e-01	3.749986e-01	0	0	3.165361e+00	4.060722e+00	LCP1
GO_Biological_Process_2023	Regulation Of Neurotransmitter Secretion (GO:0046928)	1/38	2.772426e-01	3.749986e-01	0	0	3.165361e+00	4.060722e+00	DYSF
GO_Biological_Process_2023	Regulation Of Telomere Maintenance (GO:0032204)	1/38	2.772426e-01	3.749986e-01	0	0	3.165361e+00	4.060722e+00	MYC
GO_Biological_Process_2023	Cellular Response To Type I Interferon (GO:0071357)	1/38	2.772426e-01	3.749986e-01	0	0	3.165361e+00	4.060722e+00	IFITM3
GO_Biological_Process_2023	Response To cAMP (GO:0051591)	1/38	2.772426e-01	3.749986e-01	0	0	3.165361e+00	4.060722e+00	AKAP6
GO_Biological_Process_2023	Positive Regulation Of Axonogenesis (GO:0050772)	1/38	2.772426e-01	3.749986e-01	0	0	3.165361e+00	4.060722e+00	PLXND1
GO_Biological_Process_2023	Positive Regulation Of Cation Channel Activity (GO:2001259)	1/38	2.772426e-01	3.749986e-01	0	0	3.165361e+00	4.060722e+00	AKAP6
GO_Biological_Process_2023	Response To Transforming Growth Factor Beta (GO:0071559)	1/38	2.772426e-01	3.749986e-01	0	0	3.165361e+00	4.060722e+00	TGFBR1
GO_Biological_Process_2023	Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702)	1/38	2.772426e-01	3.749986e-01	0	0	3.165361e+00	4.060722e+00	PTPRC
GO_Biological_Process_2023	Lymphocyte Proliferation (GO:0046651)	1/38	2.772426e-01	3.749986e-01	0	0	3.165361e+00	4.060722e+00	PTPRC
GO_Biological_Process_2023	Fatty Acid Metabolic Process (GO:0006631)	2/122	2.779361e-01	3.755749e-01	0	0	1.955357e+00	2.503569e+00	ACSL4;LCP1
GO_Biological_Process_2023	Regulation Of Cell Motility (GO:2000145)	2/123	2.810838e-01	3.794631e-01	0	0	1.939099e+00	2.460915e+00	PLXND1;SERPINE2
GO_Biological_Process_2023	Negative Regulation Of Lymphocyte Proliferation (GO:0050672)	1/39	2.833977e-01	3.796664e-01	0	0	3.081906e+00	3.885988e+00	CD274
GO_Biological_Process_2023	RNA Transport (GO:0050658)	1/39	2.833977e-01	3.796664e-01	0	0	3.081906e+00	3.885988e+00	PEG10
GO_Biological_Process_2023	Carboxylic Acid Transmembrane Transport (GO:1905039)	1/39	2.833977e-01	3.796664e-01	0	0	3.081906e+00	3.885988e+00	SLC13A3
GO_Biological_Process_2023	Regulation Of Protein Targeting To Mitochondrion (GO:1903214)	1/39	2.833977e-01	3.796664e-01	0	0	3.081906e+00	3.885988e+00	RAC2
GO_Biological_Process_2023	Regulation Of Protein Tyrosine Kinase Activity (GO:0061097)	1/39	2.833977e-01	3.796664e-01	0	0	3.081906e+00	3.885988e+00	PTPRC
GO_Biological_Process_2023	Digestive Tract Development (GO:0048565)	1/39	2.833977e-01	3.796664e-01	0	0	3.081906e+00	3.885988e+00	PCSK5
GO_Biological_Process_2023	Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244)	1/39	2.833977e-01	3.796664e-01	0	0	3.081906e+00	3.885988e+00	MYC
GO_Biological_Process_2023	Negative Regulation Of Cell-Substrate Adhesion (GO:0010812)	1/39	2.833977e-01	3.796664e-01	0	0	3.081906e+00	3.885988e+00	SPOCK1
GO_Biological_Process_2023	Negative Regulation Of Growth (GO:0045926)	2/124	2.842304e-01	3.796951e-01	0	0	1.923107e+00	2.419211e+00	DCSTAMP;MT3
GO_Biological_Process_2023	Cellular Response To Lipopolysaccharide (GO:0071222)	2/124	2.842304e-01	3.796951e-01	0	0	1.923107e+00	2.419211e+00	CD274;CCR5
GO_Biological_Process_2023	Protein Dephosphorylation (GO:0006470)	2/124	2.842304e-01	3.796951e-01	0	0	1.923107e+00	2.419211e+00	PTPRC;PPM1H
GO_Biological_Process_2023	Negative Regulation Of Cell Growth (GO:0030308)	2/125	2.873759e-01	3.816516e-01	0	0	1.907375e+00	2.378429e+00	DCSTAMP;MT3
GO_Biological_Process_2023	Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991)	1/40	2.895007e-01	3.816516e-01	0	0	3.002731e+00	3.722178e+00	DACT1
GO_Biological_Process_2023	Notch Signaling Pathway (GO:0007219)	1/40	2.895007e-01	3.816516e-01	0	0	3.002731e+00	3.722178e+00	NOTCH4
GO_Biological_Process_2023	Negative Regulation Of Protein Localization (GO:1903828)	1/40	2.895007e-01	3.816516e-01	0	0	3.002731e+00	3.722178e+00	SPI1
GO_Biological_Process_2023	Regulation Of Microtubule Polymerization (GO:0031113)	1/40	2.895007e-01	3.816516e-01	0	0	3.002731e+00	3.722178e+00	CDH5
GO_Biological_Process_2023	Aortic Valve Development (GO:0003176)	1/40	2.895007e-01	3.816516e-01	0	0	3.002731e+00	3.722178e+00	NFATC1
GO_Biological_Process_2023	Regulation Of Protein Dephosphorylation (GO:0035304)	1/40	2.895007e-01	3.816516e-01	0	0	3.002731e+00	3.722178e+00	CDH5
GO_Biological_Process_2023	Cell Cycle G2/M Phase Transition (GO:0044839)	1/40	2.895007e-01	3.816516e-01	0	0	3.002731e+00	3.722178e+00	CDK14
GO_Biological_Process_2023	Cyclic-Nucleotide-Mediated Signaling (GO:0019935)	1/40	2.895007e-01	3.816516e-01	0	0	3.002731e+00	3.722178e+00	AKAP6
GO_Biological_Process_2023	Positive Regulation Of Insulin Secretion (GO:0032024)	1/40	2.895007e-01	3.816516e-01	0	0	3.002731e+00	3.722178e+00	ACSL4
GO_Biological_Process_2023	Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763)	1/40	2.895007e-01	3.816516e-01	0	0	3.002731e+00	3.722178e+00	DCSTAMP
GO_Biological_Process_2023	Protein Localization To Cilium (GO:0061512)	1/40	2.895007e-01	3.816516e-01	0	0	3.002731e+00	3.722178e+00	SNX10
GO_Biological_Process_2023	Regulation Of Autophagosome Assembly (GO:2000785)	1/40	2.895007e-01	3.816516e-01	0	0	3.002731e+00	3.722178e+00	SNX7
GO_Biological_Process_2023	Negative Regulation Of Cell-Cell Adhesion (GO:0022408)	1/40	2.895007e-01	3.816516e-01	0	0	3.002731e+00	3.722178e+00	NOTCH4
GO_Biological_Process_2023	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	2/126	2.905198e-01	3.826359e-01	0	0	1.891897e+00	2.338543e+00	ITGB2;RAC2
GO_Biological_Process_2023	Regulation Of Anatomical Structure Morphogenesis (GO:0022603)	2/127	2.936622e-01	3.860047e-01	0	0	1.876667e+00	2.299527e+00	PLXND1;VASH2
GO_Biological_Process_2023	Regulation Of Chemokine Production (GO:0032642)	1/41	2.955520e-01	3.860047e-01	0	0	2.927515e+00	3.568378e+00	LCP1
GO_Biological_Process_2023	O-glycan Processing (GO:0016266)	1/41	2.955520e-01	3.860047e-01	0	0	2.927515e+00	3.568378e+00	GALNT5
GO_Biological_Process_2023	Regulation Of Heart Rate By Cardiac Conduction (GO:0086091)	1/41	2.955520e-01	3.860047e-01	0	0	2.927515e+00	3.568378e+00	KCNE4
GO_Biological_Process_2023	Negative Regulation Of Proteolysis (GO:0045861)	1/41	2.955520e-01	3.860047e-01	0	0	2.927515e+00	3.568378e+00	SERPINE2
GO_Biological_Process_2023	Acylglycerol Metabolic Process (GO:0006639)	1/41	2.955520e-01	3.860047e-01	0	0	2.927515e+00	3.568378e+00	LCP1
GO_Biological_Process_2023	Non-Canonical Wnt Signaling Pathway (GO:0035567)	1/41	2.955520e-01	3.860047e-01	0	0	2.927515e+00	3.568378e+00	SFRP4
GO_Biological_Process_2023	Positive Regulation Of Actin Filament Polymerization (GO:0030838)	1/41	2.955520e-01	3.860047e-01	0	0	2.927515e+00	3.568378e+00	NCKAP1L
GO_Biological_Process_2023	Protein Localization To Lysosome (GO:0061462)	1/41	2.955520e-01	3.860047e-01	0	0	2.927515e+00	3.568378e+00	LAMTOR5
GO_Biological_Process_2023	Positive Regulation Of Protein Modification Process (GO:0031401)	3/225	2.994010e-01	3.906682e-01	0	0	1.586665e+00	1.913472e+00	CDH5;ITGB3;MT3
GO_Biological_Process_2023	Regulation Of Osteoclast Differentiation (GO:0045670)	1/42	3.015521e-01	3.916551e-01	0	0	2.855968e+00	3.423769e+00	GPR137B
GO_Biological_Process_2023	Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427)	1/42	3.015521e-01	3.916551e-01	0	0	2.855968e+00	3.423769e+00	AKAP6
GO_Biological_Process_2023	Lipid Modification (GO:0030258)	1/42	3.015521e-01	3.916551e-01	0	0	2.855968e+00	3.423769e+00	PLA2G7
GO_Biological_Process_2023	Lysosome Localization (GO:0032418)	1/42	3.015521e-01	3.916551e-01	0	0	2.855968e+00	3.423769e+00	PIK3CD
GO_Biological_Process_2023	Regulation Of Axonogenesis (GO:0050770)	1/42	3.015521e-01	3.916551e-01	0	0	2.855968e+00	3.423769e+00	PLXND1
GO_Biological_Process_2023	Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)	2/130	3.030774e-01	3.932724e-01	0	0	1.832403e+00	2.187462e+00	PTPRC;ITGB3
GO_Biological_Process_2023	Apoptotic Process (GO:0006915)	3/228	3.063601e-01	3.960844e-01	0	0	1.565269e+00	1.851704e+00	MYC;ITGB2;CXCR4
GO_Biological_Process_2023	Regulation Of Chromosome Organization (GO:0033044)	1/43	3.075014e-01	3.960844e-01	0	0	2.787828e+00	3.287617e+00	MYC
GO_Biological_Process_2023	Response To Amyloid-Beta (GO:1904645)	1/43	3.075014e-01	3.960844e-01	0	0	2.787828e+00	3.287617e+00	ICAM1
GO_Biological_Process_2023	Energy Derivation By Oxidation Of Organic Compounds (GO:0015980)	1/43	3.075014e-01	3.960844e-01	0	0	2.787828e+00	3.287617e+00	MT3
GO_Biological_Process_2023	Glycolipid Biosynthetic Process (GO:0009247)	1/43	3.075014e-01	3.960844e-01	0	0	2.787828e+00	3.287617e+00	ST6GALNAC5
GO_Biological_Process_2023	Negative Regulation Of BMP Signaling Pathway (GO:0030514)	1/43	3.075014e-01	3.960844e-01	0	0	2.787828e+00	3.287617e+00	CHRDL1
GO_Biological_Process_2023	Regulation Of Cell-Cell Adhesion (GO:0022407)	1/43	3.075014e-01	3.960844e-01	0	0	2.787828e+00	3.287617e+00	MDGA1
GO_Biological_Process_2023	Regulation Of Cellular Component Size (GO:0032535)	1/43	3.075014e-01	3.960844e-01	0	0	2.787828e+00	3.287617e+00	LAMTOR5
GO_Biological_Process_2023	Negative Regulation Of Intracellular Signal Transduction (GO:1902532)	3/231	3.133261e-01	4.003768e-01	0	0	1.544437e+00	1.792336e+00	DUSP4;SPI1;PDE3B
GO_Biological_Process_2023	Positive Regulation Of Phosphorylation (GO:0042327)	3/231	3.133261e-01	4.003768e-01	0	0	1.544437e+00	1.792336e+00	ITGB3;NCKAP1L;MT3
GO_Biological_Process_2023	Phosphatidylinositol Phosphate Biosynthetic Process (GO:0046854)	1/44	3.134003e-01	4.003768e-01	0	0	2.722857e+00	3.159260e+00	PIK3CD
GO_Biological_Process_2023	Cellular Response To Ketone (GO:1901655)	1/44	3.134003e-01	4.003768e-01	0	0	2.722857e+00	3.159260e+00	SPP1
GO_Biological_Process_2023	Regulation Of Viral Entry Into Host Cell (GO:0046596)	1/44	3.134003e-01	4.003768e-01	0	0	2.722857e+00	3.159260e+00	IFITM3
GO_Biological_Process_2023	Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961)	1/44	3.134003e-01	4.003768e-01	0	0	2.722857e+00	3.159260e+00	CXCR4
GO_Biological_Process_2023	Extracellular Matrix Disassembly (GO:0022617)	1/44	3.134003e-01	4.003768e-01	0	0	2.722857e+00	3.159260e+00	LCP1
GO_Biological_Process_2023	Positive Regulation Of Osteoblast Differentiation (GO:0045669)	1/44	3.134003e-01	4.003768e-01	0	0	2.722857e+00	3.159260e+00	RUNX2
GO_Biological_Process_2023	Lymphocyte Chemotaxis (GO:0048247)	1/44	3.134003e-01	4.003768e-01	0	0	2.722857e+00	3.159260e+00	PIK3CD
GO_Biological_Process_2023	Cellular Response To Metal Ion (GO:0071248)	2/135	3.187189e-01	4.045361e-01	0	0	1.763068e+00	2.015973e+00	SLC13A5;MT3
GO_Biological_Process_2023	Regulation Of Cellular Metabolic Process (GO:0031323)	1/45	3.192493e-01	4.045361e-01	0	0	2.660839e+00	3.038101e+00	NEK6
GO_Biological_Process_2023	Regulation Of Stem Cell Differentiation (GO:2000736)	1/45	3.192493e-01	4.045361e-01	0	0	2.660839e+00	3.038101e+00	SP7
GO_Biological_Process_2023	Regulation Of Telomerase Activity (GO:0051972)	1/45	3.192493e-01	4.045361e-01	0	0	2.660839e+00	3.038101e+00	MYC
GO_Biological_Process_2023	Chromosome Organization (GO:0051276)	1/45	3.192493e-01	4.045361e-01	0	0	2.660839e+00	3.038101e+00	MYC
GO_Biological_Process_2023	Positive Regulation Of Innate Immune Response (GO:0045089)	1/45	3.192493e-01	4.045361e-01	0	0	2.660839e+00	3.038101e+00	SPI1
GO_Biological_Process_2023	Triglyceride Metabolic Process (GO:0006641)	1/45	3.192493e-01	4.045361e-01	0	0	2.660839e+00	3.038101e+00	LCP1
GO_Biological_Process_2023	Zymogen Activation (GO:0031638)	1/45	3.192493e-01	4.045361e-01	0	0	2.660839e+00	3.038101e+00	MASP1
GO_Biological_Process_2023	Regulation Of Apoptotic Signaling Pathway (GO:2001233)	1/45	3.192493e-01	4.045361e-01	0	0	2.660839e+00	3.038101e+00	TGFBR1
GO_Biological_Process_2023	Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015)	1/46	3.250487e-01	4.078359e-01	0	0	2.601578e+00	2.923602e+00	NOS2
GO_Biological_Process_2023	Antiviral Innate Immune Response (GO:0140374)	1/46	3.250487e-01	4.078359e-01	0	0	2.601578e+00	2.923602e+00	NMB
GO_Biological_Process_2023	Cardiac Conduction (GO:0061337)	1/46	3.250487e-01	4.078359e-01	0	0	2.601578e+00	2.923602e+00	KCNE4
GO_Biological_Process_2023	Cellular Component Disassembly (GO:0022411)	1/46	3.250487e-01	4.078359e-01	0	0	2.601578e+00	2.923602e+00	LCP1
GO_Biological_Process_2023	Response To Glucose (GO:0009749)	1/46	3.250487e-01	4.078359e-01	0	0	2.601578e+00	2.923602e+00	LCP1
GO_Biological_Process_2023	Development Of Primary Male Sexual Characteristics (GO:0046546)	1/46	3.250487e-01	4.078359e-01	0	0	2.601578e+00	2.923602e+00	WNT2B
GO_Biological_Process_2023	Epithelial Cell Migration (GO:0010631)	1/46	3.250487e-01	4.078359e-01	0	0	2.601578e+00	2.923602e+00	PLXND1
GO_Biological_Process_2023	Vacuolar Transport (GO:0007034)	1/46	3.250487e-01	4.078359e-01	0	0	2.601578e+00	2.923602e+00	ARSB
GO_Biological_Process_2023	Positive Regulation Of Peptide Hormone Secretion (GO:0090277)	1/46	3.250487e-01	4.078359e-01	0	0	2.601578e+00	2.923602e+00	ACSL4
GO_Biological_Process_2023	Homotypic Cell-Cell Adhesion (GO:0034109)	1/46	3.250487e-01	4.078359e-01	0	0	2.601578e+00	2.923602e+00	ITGB3
GO_Biological_Process_2023	Male Gonad Development (GO:0008584)	1/46	3.250487e-01	4.078359e-01	0	0	2.601578e+00	2.923602e+00	WNT2B
GO_Biological_Process_2023	Regulation Of Cell Population Proliferation (GO:0042127)	8/766	3.270824e-01	4.100212e-01	0	0	1.242516e+00	1.388565e+00	SFRP4;MYC;TNFRSF9;CLEC11A;PDGFC;FN1;HAS2;TGFBR1
GO_Biological_Process_2023	Regulation Of Interleukin-2 Production (GO:0032663)	1/47	3.307990e-01	4.132045e-01	0	0	2.544893e+00	2.815274e+00	PTPRC
GO_Biological_Process_2023	Bicellular Tight Junction Assembly (GO:0070830)	1/47	3.307990e-01	4.132045e-01	0	0	2.544893e+00	2.815274e+00	CDH5
GO_Biological_Process_2023	Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)	1/47	3.307990e-01	4.132045e-01	0	0	2.544893e+00	2.815274e+00	TGFBR1
GO_Biological_Process_2023	Positive Regulation Of Lymphocyte Activation (GO:0051251)	1/47	3.307990e-01	4.132045e-01	0	0	2.544893e+00	2.815274e+00	NCKAP1L
GO_Biological_Process_2023	Intracellular Calcium Ion Homeostasis (GO:0006874)	2/139	3.311738e-01	4.133049e-01	0	0	1.711244e+00	1.891117e+00	CDH5;STC1
GO_Biological_Process_2023	Cellular Defense Response (GO:0006968)	1/48	3.365006e-01	4.184649e-01	0	0	2.490621e+00	2.712673e+00	CCR5
GO_Biological_Process_2023	Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803)	1/48	3.365006e-01	4.184649e-01	0	0	2.490621e+00	2.712673e+00	SYK
GO_Biological_Process_2023	Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)	1/48	3.365006e-01	4.184649e-01	0	0	2.490621e+00	2.712673e+00	KDELR2
GO_Biological_Process_2023	Myelination (GO:0042552)	1/48	3.365006e-01	4.184649e-01	0	0	2.490621e+00	2.712673e+00	CXCR4
GO_Biological_Process_2023	Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556)	1/49	3.421539e-01	4.225014e-01	0	0	2.438609e+00	2.615395e+00	CD274
GO_Biological_Process_2023	Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071)	1/49	3.421539e-01	4.225014e-01	0	0	2.438609e+00	2.615395e+00	NEK6
GO_Biological_Process_2023	Autophagy Of Mitochondrion (GO:0000422)	1/49	3.421539e-01	4.225014e-01	0	0	2.438609e+00	2.615395e+00	SNX7
GO_Biological_Process_2023	Erythrocyte Differentiation (GO:0030218)	1/49	3.421539e-01	4.225014e-01	0	0	2.438609e+00	2.615395e+00	NCKAP1L
GO_Biological_Process_2023	Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862)	1/49	3.421539e-01	4.225014e-01	0	0	2.438609e+00	2.615395e+00	TGFBR1
GO_Biological_Process_2023	Interferon-Mediated Signaling Pathway (GO:0140888)	1/49	3.421539e-01	4.225014e-01	0	0	2.438609e+00	2.615395e+00	IFITM3
GO_Biological_Process_2023	Regulation Of Cell Communication (GO:0010646)	1/49	3.421539e-01	4.225014e-01	0	0	2.438609e+00	2.615395e+00	GJA5
GO_Biological_Process_2023	Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154)	1/49	3.421539e-01	4.225014e-01	0	0	2.438609e+00	2.615395e+00	LAMTOR5
GO_Biological_Process_2023	Positive Regulation Of Programmed Cell Death (GO:0043068)	3/245	3.458553e-01	4.266967e-01	0	0	1.454051e+00	1.543816e+00	SFRP4;SYK;NOS2
GO_Biological_Process_2023	Regulation Of Epithelial Cell Migration (GO:0010632)	1/50	3.477593e-01	4.267955e-01	0	0	2.388721e+00	2.523074e+00	ARSB
GO_Biological_Process_2023	Regulation Of Interleukin-12 Production (GO:0032655)	1/50	3.477593e-01	4.267955e-01	0	0	2.388721e+00	2.523074e+00	SYK
GO_Biological_Process_2023	Blood Circulation (GO:0008015)	1/50	3.477593e-01	4.267955e-01	0	0	2.388721e+00	2.523074e+00	F5
GO_Biological_Process_2023	Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039)	1/50	3.477593e-01	4.267955e-01	0	0	2.388721e+00	2.523074e+00	NCKAP1L
GO_Biological_Process_2023	Positive Regulation Of Fat Cell Differentiation (GO:0045600)	1/50	3.477593e-01	4.267955e-01	0	0	2.388721e+00	2.523074e+00	LCP1
GO_Biological_Process_2023	Intracellular Iron Ion Homeostasis (GO:0006879)	1/50	3.477593e-01	4.267955e-01	0	0	2.388721e+00	2.523074e+00	MYC
GO_Biological_Process_2023	SMAD Protein Signal Transduction (GO:0060395)	1/51	3.533173e-01	4.321058e-01	0	0	2.340828e+00	2.435372e+00	RUNX2
GO_Biological_Process_2023	Regulation Of Stress-Activated MAPK Cascade (GO:0032872)	1/51	3.533173e-01	4.321058e-01	0	0	2.340828e+00	2.435372e+00	MYC
GO_Biological_Process_2023	Regulation Of Synapse Assembly (GO:0051963)	1/51	3.533173e-01	4.321058e-01	0	0	2.340828e+00	2.435372e+00	MDGA1
